City|State|Zipcode|Latitude|Longitude
Hollywood|FL|33330|26.0610|-80.3244
Hollywood|FL|33331|26.0591|-80.3708
Hollywood|FL|33332|26.0708|-80.4216
Honolulu|HI|96813|21.3289|-157.8274
Honolulu|HI|96814|21.2954|-157.8456
Honolulu|HI|96815|21.2713|-157.8174
Honolulu|HI|96816|21.2960|-157.7894
Honolulu|HI|96817|21.3385|-157.8442
Honolulu|HI|96818|21.3497|-157.9260
Honolulu|HI|96822|21.3197|-157.8098
Honolulu|HI|96826|21.2916|-157.8266
Honolulu|HI|96853|21.3281|-157.9472
Honolulu|HI|96858|21.3388|-157.8899
Houghton Lake|MI|48619|44.8241|-84.0199
Houghton Lake|MI|48621|44.7182|-83.9960
Houghton Lake|MI|48629|44.2953|-84.7671
Houghton Lake|MI|48635|44.3955|-84.0043
Houghton Lake|MI|48636|44.5851|-84.2901
Houghton Lake|MI|48647|44.6631|-84.0958
Houghton Lake|MI|48651|44.2620|-84.6195
Houghton Lake|MI|48653|44.4401|-84.6324
Houghton Lake|MI|48654|44.4760|-84.1363
Houghton Lake|MI|48656|44.3745|-84.4405
Houghton Lake|MI|48661|44.3330|-84.2461
Houghton Lake|MI|48705|44.6904|-83.6339
Houghton Lake|MI|48721|44.8126|-83.3528
Houghton Lake|MI|48728|44.7788|-83.7515
Houghton Lake|MI|48730|44.3629|-83.4830
Houghton Lake|MI|48737|44.5562|-83.6898
Houghton Lake|MI|48738|44.5447|-83.3350
Houghton Lake|MI|48739|44.3765|-83.8237
Houghton Lake|MI|48740|44.6686|-83.3534
Houghton Lake|MI|48742|44.7182|-83.4481
Houghton Lake|MI|48743|44.4727|-83.8120
Houghton Lake|MI|48745|44.5650|-83.4832
Houghton Lake|MI|48748|44.3172|-83.6848
Houghton Lake|MI|48750|44.4602|-83.4830
Houghton Lake|MI|48756|44.2334|-83.9786
Houghton Lake|MI|48761|44.5505|-83.8791
Houghton Lake|MI|48762|44.8161|-83.4820
Houghton Lake|MI|48763|44.2483|-83.5969
Houghton Lake|MI|48770|44.2383|-83.8112
Houghton Lake|MI|49601|44.2463|-85.5188
Houghton Lake|MI|49618|44.2983|-85.6123
Houghton Lake|MI|49632|44.2369|-84.9621
Houghton Lake|MI|49633|44.5685|-85.1174
Houghton Lake|MI|49638|44.2991|-85.7856
Houghton Lake|MI|49646|44.7215|-85.0598
Houghton Lake|MI|49651|44.4019|-85.1036
Houghton Lake|MI|49657|44.2180|-85.1828
Houghton Lake|MI|49659|44.9049|-85.0169
Houghton Lake|MI|49663|44.4339|-85.4024
Houghton Lake|MI|49667|44.3507|-84.9288
Houghton Lake|MI|49668|44.4116|-85.7097
Houghton Lake|MI|49680|44.6431|-85.2550
Houghton Lake|MI|49705|45.3162|-84.4408
Houghton Lake|MI|49707|45.1040|-83.4948
Houghton Lake|MI|49709|45.0113|-84.1507
Houghton Lake|MI|49721|45.5733|-84.4635
Houghton Lake|MI|49730|45.0460|-84.8677
Houghton Lake|MI|49733|44.8153|-84.7090
Houghton Lake|MI|49735|44.9976|-84.6720
Houghton Lake|MI|49738|44.7017|-84.5937
Houghton Lake|MI|49743|45.2703|-83.8835
Houghton Lake|MI|49744|44.9983|-83.6718
Houghton Lake|MI|49746|45.0599|-83.9739
Houghton Lake|MI|49747|44.8852|-83.6249
Houghton Lake|MI|49749|45.4340|-84.5563
Houghton Lake|MI|49751|45.0271|-84.3825
Houghton Lake|MI|49753|45.0186|-83.7775
Houghton Lake|MI|49756|44.8144|-84.2839
Houghton Lake|MI|49759|45.4048|-84.1003
Houghton Lake|MI|49765|45.3274|-84.2400
Houghton Lake|MI|49766|44.9012|-83.4523
Houghton Lake|MI|49776|45.2380|-83.6875
Houghton Lake|MI|49777|45.2905|-83.5312
Houghton Lake|MI|49779|45.3896|-83.8539
Houghton Lake|MI|49792|45.3435|-84.2862
Houghton Lake|MI|49795|45.1606|-84.5676
Houghton Lake|MI|49799|45.2802|-84.5926
Houston-Galveston-Brazoria|TX|77002|29.7573|-95.3653
Houston-Galveston-Brazoria|TX|77003|29.7498|-95.3450
Houston-Galveston-Brazoria|TX|77004|29.7251|-95.3620
Houston-Galveston-Brazoria|TX|77005|29.7181|-95.4275
Houston-Galveston-Brazoria|TX|77006|29.7413|-95.3913
Houston-Galveston-Brazoria|TX|77007|29.7711|-95.4113
Houston-Galveston-Brazoria|TX|77008|29.7987|-95.4173
Houston-Galveston-Brazoria|TX|77009|29.7952|-95.3678
Houston-Galveston-Brazoria|TX|77010|29.7538|-95.3597
Houston-Galveston-Brazoria|TX|77011|29.7433|-95.3079
Houston-Galveston-Brazoria|TX|77012|29.7189|-95.2676
Houston-Galveston-Brazoria|TX|77013|29.7950|-95.2391
Houston-Galveston-Brazoria|TX|77014|29.9811|-95.4633
Houston-Galveston-Brazoria|TX|77015|29.7658|-95.1727
Houston-Galveston-Brazoria|TX|77016|29.8628|-95.2980
Houston-Galveston-Brazoria|TX|77017|29.6888|-95.2534
Houston-Galveston-Brazoria|TX|77018|29.8273|-95.4260
Houston-Galveston-Brazoria|TX|77019|29.7531|-95.4129
Houston-Galveston-Brazoria|TX|77020|29.7730|-95.3136
Houston-Galveston-Brazoria|TX|77021|29.6968|-95.3574
Houston-Galveston-Brazoria|TX|77022|29.8302|-95.3766
Houston-Galveston-Brazoria|TX|77023|29.7219|-95.3185
Houston-Galveston-Brazoria|TX|77024|29.7705|-95.5114
Houston-Galveston-Brazoria|TX|77025|29.6870|-95.4349
Houston-Galveston-Brazoria|TX|77026|29.7999|-95.3296
Houston-Galveston-Brazoria|TX|77027|29.7393|-95.4467
Houston-Galveston-Brazoria|TX|77028|29.8246|-95.2870
Houston-Galveston-Brazoria|TX|77029|29.7623|-95.2667
Houston-Galveston-Brazoria|TX|77030|29.7083|-95.4010
Houston-Galveston-Brazoria|TX|77031|29.6547|-95.5461
Houston-Galveston-Brazoria|TX|77032|29.9595|-95.3397
Houston-Galveston-Brazoria|TX|77033|29.6666|-95.3370
Houston-Galveston-Brazoria|TX|77034|29.6203|-95.1892
Houston-Galveston-Brazoria|TX|77035|29.6524|-95.4779
Houston-Galveston-Brazoria|TX|77036|29.7007|-95.5362
Houston-Galveston-Brazoria|TX|77037|29.8906|-95.3939
Houston-Galveston-Brazoria|TX|77038|29.9189|-95.4405
Houston-Galveston-Brazoria|TX|77039|29.9093|-95.3412
Houston-Galveston-Brazoria|TX|77040|29.8752|-95.5287
Houston-Galveston-Brazoria|TX|77041|29.8610|-95.5805
Houston-Galveston-Brazoria|TX|77042|29.7399|-95.5586
Houston-Galveston-Brazoria|TX|77043|29.8065|-95.5627
Houston-Galveston-Brazoria|TX|77044|29.8980|-95.1801
Houston-Galveston-Brazoria|TX|77045|29.6386|-95.4269
Houston-Galveston-Brazoria|TX|77046|29.7313|-95.4349
Houston-Galveston-Brazoria|TX|77047|29.6084|-95.3865
Houston-Galveston-Brazoria|TX|77048|29.6205|-95.3302
Houston-Galveston-Brazoria|TX|77049|29.8360|-95.1495
Houston-Galveston-Brazoria|TX|77050|29.9038|-95.2700
Houston-Galveston-Brazoria|TX|77051|29.6592|-95.3749
Houston-Galveston-Brazoria|TX|77053|29.5912|-95.4607
Houston-Galveston-Brazoria|TX|77054|29.6797|-95.4063
Houston-Galveston-Brazoria|TX|77055|29.7969|-95.4911
Houston-Galveston-Brazoria|TX|77056|29.7490|-95.4679
Houston-Galveston-Brazoria|TX|77057|29.7453|-95.4885
Houston-Galveston-Brazoria|TX|77058|29.5588|-95.0942
Houston-Galveston-Brazoria|TX|77059|29.6102|-95.1168
Houston-Galveston-Brazoria|TX|77060|29.9349|-95.3963
Houston-Galveston-Brazoria|TX|77061|29.6539|-95.2848
Houston-Galveston-Brazoria|TX|77062|29.5758|-95.1330
Houston-Galveston-Brazoria|TX|77063|29.7357|-95.5214
Houston-Galveston-Brazoria|TX|77064|29.9226|-95.5474
Houston-Galveston-Brazoria|TX|77065|29.9269|-95.6037
Houston-Galveston-Brazoria|TX|77066|29.9576|-95.5019
Houston-Galveston-Brazoria|TX|77067|29.9529|-95.4449
Houston-Galveston-Brazoria|TX|77068|30.0065|-95.4878
Houston-Galveston-Brazoria|TX|77069|29.9870|-95.5248
Houston-Galveston-Brazoria|TX|77070|29.9785|-95.5734
Houston-Galveston-Brazoria|TX|77071|29.6507|-95.5199
Houston-Galveston-Brazoria|TX|77072|29.7005|-95.5853
Houston-Galveston-Brazoria|TX|77073|29.9995|-95.3973
Houston-Galveston-Brazoria|TX|77074|29.6877|-95.5154
Houston-Galveston-Brazoria|TX|77075|29.6205|-95.2670
Houston-Galveston-Brazoria|TX|77076|29.8593|-95.3821
Houston-Galveston-Brazoria|TX|77077|29.7510|-95.6126
Houston-Galveston-Brazoria|TX|77078|29.8521|-95.2510
Houston-Galveston-Brazoria|TX|77079|29.7767|-95.6031
Houston-Galveston-Brazoria|TX|77080|29.8157|-95.5234
Houston-Galveston-Brazoria|TX|77081|29.7121|-95.4806
Houston-Galveston-Brazoria|TX|77082|29.7230|-95.6250
Houston-Galveston-Brazoria|TX|77083|29.6930|-95.6488
Houston-Galveston-Brazoria|TX|77084|29.8253|-95.6503
Houston-Galveston-Brazoria|TX|77085|29.6245|-95.4837
Houston-Galveston-Brazoria|TX|77086|29.9203|-95.4911
Houston-Galveston-Brazoria|TX|77087|29.6861|-95.3034
Houston-Galveston-Brazoria|TX|77088|29.8817|-95.4539
Houston-Galveston-Brazoria|TX|77089|29.5887|-95.2268
Houston-Galveston-Brazoria|TX|77090|30.0091|-95.4437
Houston-Galveston-Brazoria|TX|77091|29.8536|-95.4392
Houston-Galveston-Brazoria|TX|77092|29.8314|-95.4746
Houston-Galveston-Brazoria|TX|77093|29.8626|-95.3406
Houston-Galveston-Brazoria|TX|77094|29.7532|-95.6829
Houston-Galveston-Brazoria|TX|77095|29.9082|-95.6556
Houston-Galveston-Brazoria|TX|77096|29.6746|-95.4794
Houston-Galveston-Brazoria|TX|77098|29.7346|-95.4150
Houston-Galveston-Brazoria|TX|77099|29.6712|-95.5852
Houston-Galveston-Brazoria|TX|77301|30.3064|-95.4328
Houston-Galveston-Brazoria|TX|77302|30.2235|-95.3590
Houston-Galveston-Brazoria|TX|77303|30.3761|-95.3776
Houston-Galveston-Brazoria|TX|77304|30.3214|-95.5179
Houston-Galveston-Brazoria|TX|77306|30.2799|-95.3146
Houston-Galveston-Brazoria|TX|77316|30.3124|-95.6903
Houston-Galveston-Brazoria|TX|77318|30.4466|-95.5415
Houston-Galveston-Brazoria|TX|77327|30.3227|-94.9121
Houston-Galveston-Brazoria|TX|77328|30.3980|-95.1999
Houston-Galveston-Brazoria|TX|77336|30.0697|-95.1018
Houston-Galveston-Brazoria|TX|77338|30.0071|-95.2851
Houston-Galveston-Brazoria|TX|77339|30.0488|-95.2192
Houston-Galveston-Brazoria|TX|77345|30.0588|-95.1641
Houston-Galveston-Brazoria|TX|77346|29.9938|-95.1749
Houston-Galveston-Brazoria|TX|77354|30.2086|-95.6460
Houston-Galveston-Brazoria|TX|77355|30.1523|-95.7420
Houston-Galveston-Brazoria|TX|77356|30.4491|-95.7027
Houston-Galveston-Brazoria|TX|77357|30.1586|-95.1908
Houston-Galveston-Brazoria|TX|77362|30.1548|-95.6736
Houston-Galveston-Brazoria|TX|77365|30.1013|-95.2955
Houston-Galveston-Brazoria|TX|77372|30.2369|-95.1779
Houston-Galveston-Brazoria|TX|77373|30.0615|-95.3842
Houston-Galveston-Brazoria|TX|77375|30.0954|-95.5888
Houston-Galveston-Brazoria|TX|77377|30.0614|-95.6818
Houston-Galveston-Brazoria|TX|77378|30.4641|-95.3862
Houston-Galveston-Brazoria|TX|77379|30.0391|-95.5340
Houston-Galveston-Brazoria|TX|77380|30.1349|-95.4689
Houston-Galveston-Brazoria|TX|77381|30.1775|-95.5026
Houston-Galveston-Brazoria|TX|77382|30.2026|-95.5332
Houston-Galveston-Brazoria|TX|77384|30.2330|-95.4962
Houston-Galveston-Brazoria|TX|77385|30.1884|-95.4222
Houston-Galveston-Brazoria|TX|77386|30.1313|-95.3983
Houston-Galveston-Brazoria|TX|77388|30.0599|-95.4685
Houston-Galveston-Brazoria|TX|77389|30.1154|-95.5078
Houston-Galveston-Brazoria|TX|77396|29.9506|-95.2653
Houston-Galveston-Brazoria|TX|77401|29.7043|-95.4619
Houston-Galveston-Brazoria|TX|77417|29.4663|-95.9704
Houston-Galveston-Brazoria|TX|77422|28.9635|-95.5812
Houston-Galveston-Brazoria|TX|77423|29.8300|-95.9827
Houston-Galveston-Brazoria|TX|77429|29.9898|-95.6558
Houston-Galveston-Brazoria|TX|77430|29.2727|-95.6851
Houston-Galveston-Brazoria|TX|77433|29.9500|-95.7368
Houston-Galveston-Brazoria|TX|77441|29.6649|-95.9289
Houston-Galveston-Brazoria|TX|77444|29.3137|-95.7815
Houston-Galveston-Brazoria|TX|77445|30.0917|-96.0763
Houston-Galveston-Brazoria|TX|77447|30.0479|-95.8252
Houston-Galveston-Brazoria|TX|77449|29.8369|-95.7360
Houston-Galveston-Brazoria|TX|77450|29.7437|-95.7402
Houston-Galveston-Brazoria|TX|77459|29.5248|-95.5334
Houston-Galveston-Brazoria|TX|77461|29.3798|-95.8081
Houston-Galveston-Brazoria|TX|77469|29.5450|-95.7187
Houston-Galveston-Brazoria|TX|77471|29.5462|-95.8709
Houston-Galveston-Brazoria|TX|77477|29.6244|-95.5659
Houston-Galveston-Brazoria|TX|77478|29.6321|-95.6330
Houston-Galveston-Brazoria|TX|77479|29.5658|-95.6391
Houston-Galveston-Brazoria|TX|77480|29.0705|-95.7468
Houston-Galveston-Brazoria|TX|77484|30.0871|-95.9423
Houston-Galveston-Brazoria|TX|77485|29.6390|-96.0367
Houston-Galveston-Brazoria|TX|77486|29.1671|-95.6871
Houston-Galveston-Brazoria|TX|77489|29.6027|-95.5162
Houston-Galveston-Brazoria|TX|77493|29.8508|-95.8370
Houston-Galveston-Brazoria|TX|77494|29.7432|-95.8233
Houston-Galveston-Brazoria|TX|77502|29.6790|-95.1994
Houston-Galveston-Brazoria|TX|77503|29.7002|-95.1582
Houston-Galveston-Brazoria|TX|77504|29.6481|-95.1891
Houston-Galveston-Brazoria|TX|77505|29.6483|-95.1442
Houston-Galveston-Brazoria|TX|77506|29.7149|-95.1973
Houston-Galveston-Brazoria|TX|77507|29.6220|-95.0684
Houston-Galveston-Brazoria|TX|77510|29.3581|-95.0878
Houston-Galveston-Brazoria|TX|77511|29.3943|-95.2454
Houston-Galveston-Brazoria|TX|77514|29.7018|-94.5552
Houston-Galveston-Brazoria|TX|77515|29.1645|-95.4646
Houston-Galveston-Brazoria|TX|77517|29.3624|-95.1335
Houston-Galveston-Brazoria|TX|77518|29.5077|-94.9870
Houston-Galveston-Brazoria|TX|77520|29.7777|-94.8853
Houston-Galveston-Brazoria|TX|77521|29.7998|-94.9649
Houston-Galveston-Brazoria|TX|77530|29.7911|-95.1122
Houston-Galveston-Brazoria|TX|77531|29.0520|-95.3909
Houston-Galveston-Brazoria|TX|77532|29.9299|-95.0564
Houston-Galveston-Brazoria|TX|77534|29.2150|-95.3030
Houston-Galveston-Brazoria|TX|77535|30.0339|-94.9091
Houston-Galveston-Brazoria|TX|77536|29.7043|-95.1151
Houston-Galveston-Brazoria|TX|77538|29.9895|-94.5303
Houston-Galveston-Brazoria|TX|77539|29.4589|-95.0401
Houston-Galveston-Brazoria|TX|77541|29.0160|-95.3336
Houston-Galveston-Brazoria|TX|77545|29.5471|-95.4651
Houston-Galveston-Brazoria|TX|77546|29.5186|-95.1927
Houston-Galveston-Brazoria|TX|77547|29.7410|-95.2364
Houston-Galveston-Brazoria|TX|77550|29.3102|-94.7772
Houston-Galveston-Brazoria|TX|77551|29.2786|-94.8317
Houston-Galveston-Brazoria|TX|77554|29.2284|-94.9286
Houston-Galveston-Brazoria|TX|77560|29.8750|-94.5790
Houston-Galveston-Brazoria|TX|77562|29.8300|-95.0485
Houston-Galveston-Brazoria|TX|77563|29.2954|-95.0265
Houston-Galveston-Brazoria|TX|77564|30.1377|-94.6541
Houston-Galveston-Brazoria|TX|77565|29.5369|-95.0309
Houston-Galveston-Brazoria|TX|77566|29.0419|-95.4675
Houston-Galveston-Brazoria|TX|77568|29.3675|-94.9899
Houston-Galveston-Brazoria|TX|77571|29.6839|-95.0472
Houston-Galveston-Brazoria|TX|77573|29.5018|-95.0872
Houston-Galveston-Brazoria|TX|77575|30.0812|-94.7399
Houston-Galveston-Brazoria|TX|77577|29.2496|-95.1788
Houston-Galveston-Brazoria|TX|77578|29.4779|-95.3648
Houston-Galveston-Brazoria|TX|77581|29.5631|-95.2788
Houston-Galveston-Brazoria|TX|77583|29.3763|-95.4535
Houston-Galveston-Brazoria|TX|77584|29.5435|-95.3358
Houston-Galveston-Brazoria|TX|77586|29.5805|-95.0344
Houston-Galveston-Brazoria|TX|77587|29.6612|-95.2285
Houston-Galveston-Brazoria|TX|77590|29.3792|-94.9180
Houston-Galveston-Brazoria|TX|77591|29.4153|-94.9834
Houston-Galveston-Brazoria|TX|77597|29.8638|-94.6865
Houston-Galveston-Brazoria|TX|77598|29.5397|-95.1392
Houston-Galveston-Brazoria|TX|77650|29.4896|-94.5687
Houston-Galveston-Brazoria|TX|77873|30.5704|-95.7946
Huntington|WV|25504|38.3721|-82.2758
Huntington|WV|25506|38.2572|-82.2465
Huntington|WV|25507|38.3970|-82.5620
Huntington|WV|25510|38.4130|-82.0679
Huntington|WV|25512|38.1907|-82.3269
Huntington|WV|25520|38.5377|-82.1561
Huntington|WV|25530|38.3523|-82.5577
Huntington|WV|25535|38.3069|-82.4213
Huntington|WV|25537|38.5230|-82.2866
Huntington|WV|25541|38.4142|-82.1437
Huntington|WV|25545|38.4831|-82.2225
Huntington|WV|25555|38.2201|-82.5619
Huntington|WV|25559|38.3223|-82.2328
Huntington|WV|25562|38.3568|-82.5182
Huntington|WV|25570|38.2237|-82.4324
Huntington|WV|25571|38.2930|-82.1826
Huntington|WV|25701|38.3699|-82.4031
Huntington|WV|25702|38.4393|-82.3275
Huntington|WV|25703|38.4237|-82.4200
Huntington|WV|25704|38.3798|-82.5193
Huntington|WV|25705|38.4063|-82.3601
Huntington|WV|25706|38.4232|-82.4391
Huntington|WV|25707|38.4232|-82.4391
Huntington|WV|25708|38.4232|-82.4391
Huntington|WV|25709|38.4232|-82.4391
Huntington|WV|25710|38.4232|-82.4391
Huntington|WV|25711|38.4232|-82.4391
Huntington|WV|25712|38.4232|-82.4391
Huntington|WV|25713|38.4232|-82.4391
Huntington|WV|25714|38.4232|-82.4391
Huntington|WV|25715|38.4232|-82.4391
Huntington|WV|25716|38.4232|-82.4391
Huntington|WV|25717|38.4232|-82.4391
Huntington|WV|25718|38.4232|-82.4391
Huntington|WV|25719|38.4232|-82.4391
Huntington|WV|25720|38.4232|-82.4391
Huntington|WV|25721|38.4232|-82.4391
Huntington|WV|25722|38.4232|-82.4391
Huntington|WV|25723|38.4232|-82.4391
Huntington|WV|25724|38.4232|-82.4391
Huntington|WV|25725|38.4232|-82.4391
Huntington|WV|25726|38.4157|-82.4742
Huntington|WV|25727|38.4157|-82.4742
Huntington|WV|25728|38.4157|-82.4742
Huntington|WV|25729|38.4232|-82.4391
Huntington|WV|25755|38.4235|-82.4273
Huntington|WV|25770|38.4157|-82.4742
Huntington|WV|25771|38.4157|-82.4742
Huntington|WV|25772|38.4154|-82.4751
Huntington|WV|25773|38.4154|-82.4751
Huntington|WV|25774|38.4154|-82.4751
Huntington|WV|25775|38.4154|-82.4751
Huntington|WV|25776|38.4154|-82.4751
Huntington|WV|25777|38.4154|-82.4751
Huntington|WV|25778|38.4154|-82.4751
Huntington|WV|25779|38.4157|-82.4742
Huntington|WV|41101|38.4747|-82.6518
Huntington|WV|41102|38.4223|-82.7237
Huntington|WV|41105|38.4804|-82.6456
Huntington|WV|41129|38.3216|-82.6392
Huntington|WV|41139|38.5106|-82.7374
Huntington|WV|41169|38.5246|-82.7286
Huntington|WV|41183|38.5497|-82.7372
Huntington|WV|45619|38.4734|-82.4519
Huntington|WV|45623|38.6390|-82.2713
Huntington|WV|45638|38.5614|-82.6781
Huntington|WV|45645|38.5658|-82.5323
Huntington|WV|45659|38.6683|-82.6257
Huntington|WV|45669|38.4943|-82.3581
Huntington|WV|45675|38.5186|-82.5644
Huntington|WV|45678|38.6027|-82.3786
Huntington|WV|45680|38.4560|-82.5455
Huntington|WV|45696|38.6094|-82.4522
Huntsville|AL|35019|34.2962|-86.6345
Huntsville|AL|35087|34.3077|-86.5845
Huntsville|AL|35175|34.4353|-86.5174
Huntsville|AL|35601|34.6062|-87.0156
Huntsville|AL|35603|34.5370|-86.9820
Huntsville|AL|35619|34.3864|-87.1496
Huntsville|AL|35621|34.3512|-86.7173
Huntsville|AL|35622|34.3443|-86.8916
Huntsville|AL|35640|34.4421|-86.9398
Huntsville|AL|35670|34.4645|-86.7279
Huntsville|AL|35673|34.5817|-87.1298
Huntsville|AL|35739|34.9676|-86.8002
Huntsville|AL|35741|34.7253|-86.4677
Huntsville|AL|35748|34.7216|-86.3858
Huntsville|AL|35749|34.8227|-86.7578
Huntsville|AL|35750|34.9532|-86.5917
Huntsville|AL|35754|34.5188|-86.6114
Huntsville|AL|35756|34.6431|-86.8228
Huntsville|AL|35757|34.7801|-86.7464
Huntsville|AL|35758|34.7121|-86.7463
Huntsville|AL|35759|34.8683|-86.5512
Huntsville|AL|35760|34.5443|-86.3965
Huntsville|AL|35761|34.9135|-86.4098
Huntsville|AL|35763|34.6288|-86.4651
Huntsville|AL|35773|34.8948|-86.7171
Huntsville|AL|35775|34.5491|-86.6989
Huntsville|AL|35801|34.7200|-86.5500
Huntsville|AL|35802|34.6600|-86.5500
Huntsville|AL|35803|34.5697|-86.5263
Huntsville|AL|35805|34.7000|-86.6200
Huntsville|AL|35806|34.7600|-86.6800
Huntsville|AL|35808|34.6800|-86.6500
Huntsville|AL|35810|34.8000|-86.6000
Huntsville|AL|35811|34.7900|-86.5000
Huntsville|AL|35816|34.7400|-86.6300
Huntsville|AL|35824|34.6400|-86.7500
Huntsville|AL|35898|34.6200|-86.6500
Idaho City|ID|83666|43.9430|-115.9461
Idaho Falls|ID|83401|43.5100|-111.6500
Idaho Falls|ID|83402|43.5200|-112.2800
Idaho Falls|ID|83404|43.4100|-112.0000
Idaho Falls|ID|83406|43.4200|-111.9100
Idaho Falls|ID|83427|43.5000|-111.8400
Idaho Falls|ID|83443|43.5700|-111.7100
Imperial Valley|CA|92227|32.9937|-115.4635
Imperial Valley|CA|92231|32.6856|-115.5506
Imperial Valley|CA|92233|33.1706|-115.5071
Imperial Valley|CA|92243|32.7750|-115.5959
Imperial Valley|CA|92249|32.7182|-115.4542
Imperial Valley|CA|92250|32.7942|-115.3546
Imperial Valley|CA|92251|32.8699|-115.6232
Imperial Valley|CA|92281|33.0908|-115.7969
Inchelium|WA|99138|48.2925|-118.4730
Indiana County|PA|15701|40.6286|-79.1524
Indiana County|PA|15705|40.6158|-79.1600
Indiana County|PA|15713|40.5701|-79.2617
Indiana County|PA|15714|40.6403|-78.8299
Indiana County|PA|15716|40.4759|-79.1919
Indiana County|PA|15717|40.4591|-79.2254
Indiana County|PA|15720|40.5448|-79.0732
Indiana County|PA|15724|40.7399|-78.8159
Indiana County|PA|15725|40.5135|-79.3445
Indiana County|PA|15728|40.6709|-78.9644
Indiana County|PA|15729|40.7066|-78.9164
Indiana County|PA|15732|40.7240|-79.2117
Indiana County|PA|15739|40.7156|-79.0242
Indiana County|PA|15742|40.8322|-78.8525
Indiana County|PA|15744|40.9179|-79.0835
Indiana County|PA|15747|40.7628|-79.1491
Indiana County|PA|15748|40.5272|-79.0971
Indiana County|PA|15758|40.9031|-79.0634
Indiana County|PA|15759|40.7724|-79.0336
Indiana County|PA|15763|40.9067|-79.1312
Indiana County|PA|15765|40.5999|-78.9914
Indiana County|PA|15767|40.9544|-78.9780
Indiana County|PA|15771|40.8256|-78.9833
Indiana County|PA|15772|40.8704|-78.9200
Indiana County|PA|15777|40.6948|-78.9652
Indiana County|PA|15780|40.9222|-79.0456
Indiana County|PA|15920|40.4678|-79.0454
Indiana County|PA|15944|40.3552|-79.0847
Indiana County|PA|15949|40.4091|-79.1317
Indiana County|PA|15954|40.4146|-79.0043
Indiana County|PA|15957|40.5419|-78.9037
Indiana County|PA|15961|40.4770|-78.9284
Indiana County|PA|16256|40.8649|-79.1451
Indianapolis|IN|46032|39.9659|-86.1707
Indianapolis|IN|46033|39.9767|-86.0842
Indianapolis|IN|46034|40.1326|-86.0317
Indianapolis|IN|46038|39.9562|-85.9945
Indianapolis|IN|46040|39.9248|-85.8317
Indianapolis|IN|46051|40.0603|-85.8363
Indianapolis|IN|46055|39.8860|-85.9032
Indianapolis|IN|46060|40.0553|-85.9664
Indianapolis|IN|46064|39.9847|-85.7478
Indianapolis|IN|46074|40.0379|-86.1737
Indianapolis|IN|46075|40.0263|-86.3360
Indianapolis|IN|46077|39.9804|-86.2838
Indianapolis|IN|46106|39.5054|-86.1980
Indianapolis|IN|46107|39.7167|-86.0911
Indianapolis|IN|46110|39.5615|-85.9205
Indianapolis|IN|46112|39.8651|-86.3830
Indianapolis|IN|46113|39.6343|-86.3086
Indianapolis|IN|46123|39.7636|-86.4015
Indianapolis|IN|46126|39.6194|-85.8920
Indianapolis|IN|46130|39.6731|-85.8358
Indianapolis|IN|46131|39.4744|-86.0452
Indianapolis|IN|46140|39.8015|-85.7664
Indianapolis|IN|46142|39.6176|-86.1840
Indianapolis|IN|46143|39.5949|-86.1021
Indianapolis|IN|46158|39.5852|-86.3744
Indianapolis|IN|46162|39.5558|-85.9533
Indianapolis|IN|46163|39.7261|-85.9004
Indianapolis|IN|46168|39.6906|-86.4003
Indianapolis|IN|46184|39.5599|-86.0706
Indianapolis|IN|46201|39.7748|-86.1092
Indianapolis|IN|46202|39.7835|-86.1636
Indianapolis|IN|46203|39.7368|-86.0949
Indianapolis|IN|46204|39.7713|-86.1564
Indianapolis|IN|46205|39.8285|-86.1340
Indianapolis|IN|46208|39.8229|-86.1727
Indianapolis|IN|46214|39.7924|-86.2901
Indianapolis|IN|46216|39.8608|-86.0142
Indianapolis|IN|46217|39.6732|-86.1931
Indianapolis|IN|46218|39.8073|-86.0993
Indianapolis|IN|46219|39.7828|-86.0440
Indianapolis|IN|46220|39.8673|-86.1080
Indianapolis|IN|46221|39.6898|-86.2391
Indianapolis|IN|46222|39.7904|-86.2139
Indianapolis|IN|46224|39.7958|-86.2550
Indianapolis|IN|46225|39.7421|-86.1628
Indianapolis|IN|46226|39.8371|-86.0516
Indianapolis|IN|46227|39.6762|-86.1314
Indianapolis|IN|46228|39.8486|-86.2003
Indianapolis|IN|46229|39.7872|-85.9756
Indianapolis|IN|46231|39.7189|-86.3285
Indianapolis|IN|46234|39.8106|-86.3306
Indianapolis|IN|46235|39.8368|-85.9773
Indianapolis|IN|46236|39.8909|-85.9682
Indianapolis|IN|46237|39.6725|-86.0756
Indianapolis|IN|46239|39.7243|-85.9992
Indianapolis|IN|46240|39.9065|-86.1245
Indianapolis|IN|46241|39.7244|-86.2696
Indianapolis|IN|46250|39.9040|-86.0689
Indianapolis|IN|46254|39.8452|-86.2634
Indianapolis|IN|46256|39.9044|-86.0117
Indianapolis|IN|46259|39.6522|-85.9912
Indianapolis|IN|46260|39.8968|-86.1800
Indianapolis|IN|46268|39.8970|-86.2315
Indianapolis|IN|46278|39.8906|-86.2950
Indianapolis|IN|46280|39.9369|-86.1197
Indianapolis|IN|46290|39.9349|-86.1629
Jackson|MS|39041|32.4165|-90.4761
Jackson|MS|39042|32.2137|-89.8797
Jackson|MS|39044|32.0168|-89.9792
Jackson|MS|39045|32.7871|-89.8251
